id,title,description,url,street_address,locality,region,postal_code,country,latitude,longitude,email,telephone,events_count
202395184,WeWork Custom House,,,220 Northwest 8th Avenue,Portland,OR,97209,US,45.52482,-122.678,,,46
202395185,"529 SW 3rd Ave, 2nd Floor, Portland, Oregon, 97204",,,,,,,,null,null,,,1
202395186,Plus QA,null,null,"1319 Southeast MLK Jr. Blvd, Suite 220",Portland,OR,97214,us,45.51337,-122.6621,null,null,1
202395188,Portland Community College - Cascade Campus,,,701 N. Killingsworth St.,Portland,OR,97217,US,45.5627,-122.674,,,1
202395190,Quality Bar,,,931 SW Oak St,Portland,OR,97205,US,45.52286,-122.6807,,,1
202395191,Admissions Essays,Certainly schools must teach trainees how to write.\r\n\r\n\r\n\r\nmy homepage: [south arkansas community college](https://spanned.snmcollege.com/persuasive-essay-topics-paper/ \south arkansas community college\),https://spanned.snmcollege.com/persuasive-essay-topics-paper/,37 South Street,Crabtree,TAS,7109,Australia,45.52219,-122.6763,leegaunt@aol.com,(03) 6215 1346,1
202395193,Oregon Tech Wilsonville Parking Lot,null,null,null,null,null,null,null,null,null,null,null,0
202395194,Atlas Pizza,"Specialties\r\n\r\nNeighborhood pizzeria great for whole family. Full bar, pinball, arcade games. We have gluten free options and vegan options. Available for delivery after 4 pm, including beer and wine delivery.\r\nHistory\r\n\r\nEstablished in 2014.\r\n\r\nTrying to keep affordable neighborhood prices in the ever expanding trendy new Division Street dining scene. A throwback to the Portland of old.",http://atlaspizzapdx.com/,3570 SE Division,Portland,OR,97202,USA,45.50475,-122.627,atlaspizzapdx@gmail.com,(503) 232-3004,1
202395196,Trader Vics,,,1203,PORTLAND,OR,97204,US,45.51566,-122.6785,,,0
202395200,"Marsh Hall Taylor Auditorium 216, Pacific University",,,2043 College Way,Forest Grove,OR,97116,US,45.52102,-123.1095,,,1
202395201,Planet Granite,,,1405 NW 14th Avenue,Portland,Oregon,97209,US,45.53309,-122.686,,,2
202395202,Shanahans Pub,,,209 W McLoughlin Blvd,Vancouver,WA,98660,USA,45.6346,-122.6731,,,1
202395203,NWEA (Downtown),,,121 NW Everett St.,Portland,OR,97209,US,45.52564,-122.6721,,,1
202395204,The Double Tree Hotel (Near Lloyd Center),,,1000 NE Multnomah St,Portland,OR,97232,United States,31.0,38.0,,,1
202395205,Executive Briefing Center at Intel’s Jones Farm Campus Lobby,,,2111 SE 25th Ave,Hillsboro,OR,97124,US,45.54441,-122.9619,,,1
202395206,Connective DX,null,null,2030 NW Pettygrove St.,Portland,OR,97209,us,45.53222,-122.6932,null,null,9
202395208,NW Events,,,2900 NW 229th Ave.,Hillsboro,Oregon,97124,United States of America,45.54693,-122.9111,,,1
202395209,ConnectiveDX,,,2030 NW Pettygrove Street,Portland,OR,97209,USA,45.53222,-122.6932,,,0
202395210,Prototype Coworking in Vancouver,"We are a Coworking space in Vancouver Washington. With community at our core, we are looking to support developers, creatives, and entrepreneurs in the entire metro area.",http://www.prototypecoworking.com,,Vanocuver,WA,98660,United States,45.62771,-122.6698,ericp@gginteractive.com,5038077873,6
202395211,DreamHost,,https://www.dreamhost.com/,621 Southwest Morrison Street,Portland,OR,97205,US,45.51934,-122.6791,,,14
202395212,Analog Cafe,,https://goo.gl/maps/JhRtT6ZpBK62,720 SE Hawthorne,Portland,Oregon,97214,USA,45.512,-122.6582,,,1
202395213,River Maiden Artisan Coffee,null,null,602 N Devine Rd,Vancouver,WA,98661,us,45.62466,-122.6142,null,null,1
202395214,PSU (specifics given upon RSVP),,,,,,,,null,null,,,1
202395215,Hedron Technology,null,null,2020 SE Bush St,Portland,OR,null,United States,45.49544,-122.6448,null,null,1
202395216,"Panic. 315 Southwest 11th Avenue, Portland, OR 97205",null,null,null,null,null,null,null,null,null,null,null,1
202395217,"Ziba Design,  1044 NW 9th Ave., Portland, OR 97209",,,,,,,,null,null,,,1
202395218,Multnomah County Library - Central Library,null,null,801 Southwest 10th Avenue,Portland,OR,97205,us,45.51916,-122.6832,null,null,1
202395219,Pad Thai Kitchen,,http://www.yelp.com/biz/pad-thai-kitchen-portland,2309 SE Belmont St,Portland,OR,97215,USA,45.51668,-122.6422,,(503) 232-8766,1
202395220,Raven & Rose,null,null,1331 SW Broadway,Portland,Or,97201,us,45.51491,-122.6823,null,null,1
202395221,Concordia University,,,2811 NE Holman St,Portland,OR,97211,US,45.56967,-122.637,,,2
202395223,Microsoft Portland Office,,,1414 Northwest Northrup Street,Portland,OR,97209,US,45.5311,-122.686,,,1
202395224,Mediatheque Black Box Theater,,http://pnca.edu/about/expansion/c/NWBroadway511,511 NW Broadway,Portland,OR,97209,United States,45.52695,-122.6781,rfossum@pnca.edu,5038218913,1
202395225,Elemental Technologies,,,721 SW Oak Second Floor,Portland,OR,97205,US,45.45625,-122.6809,,,0
202395227,Coraggio Group,,http://coraggiogroup.com/,2240 N. Interstate Ave.,Portland,OREGON,97227,United States,45.53911,-122.6745,kit@coraggiogroup.com,503.493.1452,1
202395229,Thirsty Lion Pub - Hillsboro,,,,,,,,45.0,122.0,,,1
202395232,Location to be announced.,null,null,Location to be announced,Portland,OR,null,us,45.52306,-122.6765,null,null,0
202395234,"Zapproved, Inc.","Founded in 2008 in Portland, Ore., Zapproved Inc. is a pioneer in developing cloud‐based software for corporate legal departments. The Z‐Discovery Platform returns power to in‐house corporate legal teams and helps them navigate electronic discovery with minimal risk and cost, and it sets new standards for scalability and intuitive design - recently achieving processing at the rate of one terabyte per hour. The company's flagship product, Legal Hold Pro, is widely adopted by Fortune 500 and Global 2000 corporations and has earned recognition as the Best E‐Discovery Legal Hold Product at the 2015 Legaltech News Innovation Awards, Best of the National Law Journal 2014 - 2016. Zapproved was recognized in the 2014 Inc. 500 as one of the fastest growing private companies in the U.S. and was named as a \vendor to watch\ in the 2015 Gartner Magic Quadrant for E‐Discovery.",https://www.zapproved.com/,1414 NW Northrup Street,Portland,OR,97229,US,45.5311,-122.686,,888-806-6750,4
202395235,J Cafe,,,533 NE Holladay St #101,Portland,Oregon,97232,USA,45.53022,-122.6599,,,1
202395238,Portland Community Media,null,null,2766 NE MLK Jr. Blvd,Portland,OR,97212,us,45.54271,-122.6611,null,null,1
202395240,Triumph Coffee,,,201 SE 12th Ave.,Portland,OR,97214,US,45.52137,-122.6538,,,1
202395242,Pinky's,Handcrafted pizza 250+ whiskey options Craft cocktails (featuring fresh juices and ingredients made fresh in house.) 10 taps featuring award winning oregon craft beers,http://www.pinkyspizzeria.com/,3990 N Interstate Ave,Portland,OR,97227,US,45.55196,-122.6806,,,1
202395243,Columbia Collective,"At Columbia Collective we believe that \together is better\ Whether you're you're a freelancer, a entrepreneur, or a startup, working in isolation is detrimental, that is why we work hard to provide a workspace this is inspiring, and fun, where ideas come together and a community is forged.",http://www.columbiacollective.com,1010 Washington St. Ste. #200,Vancouver,WA,98660,US,45.62908,-122.6729,alex@columbiacollective.com,(360) 205-1213,9
202395245,Planet Argon,"We are Planet Argon: a mix of designers and developers, strategic thinkers and project managers.",http://www.planetargon.com/workshops/modern-web-dev/,3530 N. Vancouver Ave Suite 300,Portland,OR,97227-1426,US,45.54884,-122.6677,hello@planetargon.com,+1 800 604 0375,7
202395246,Hilton Eugene,,,null,Eugene,OR,97401,United States,44.06372,-123.0847,,,1
202395247,Vestas Atrium,null,null,null,null,null,null,null,null,null,null,null,1
202395248,Widmer's Brothers Brewery,null,null,"929 N Russell St Portland, OR  97227 United States",Portland,OR,97227,US,45.54119,-122.6766,null,null,5
202395249,Latte Da,,,205 E 39th St,Vancouver,WA,98663,United States,45.64973,-122.6688,,,1
202395250,Simple,,http://simple.com,"1615 SE 3rd Ave, Suite 200",Portland,OR,97214,US,45.51144,-122.6633,,,9
202395253,Unitus Community Credit Union,null,null,null,null,null,null,null,null,null,null,null,1
202395254,Unitus Community Credit Union - 1st Floor,,,1300 sw 6th Avenue,Portland,OR,97201,USA,45.51459,-122.6826,,,1
202395255,JLR Tech Incubator,null,null,1450 NW 18th Ave,Portland,OR,97209,us,45.53316,-122.6896,null,null,1
202395256,Revolution Hall,,,1300 Southeast Stark Street,Portland,OR,97214,United States,45.51897,-122.6521,,,2
202395257,US Bancorp Tower,,,,,,,,null,null,,,1
202395258,Treehouse,null,null,"3514 N. Vancouver Ave, Suite 400",Portland,OR,97227,us,45.54847,-122.6679,null,null,13
202395259,Alibi Tiki Lounge - 4024 N Interstate Ave. Portland 97227,,,,,,,,null,null,,,1
202395260,White Space,"White Space is an art gallery, wine bar and event space in the Pearl District of Portland, Oregon. A part of Cerulean Skies, a winery in Hood River, Oregon.",http://www.whitespacepdx.net/,"1439 NW Marshall St,",Portland,OR,,,45.53083,-122.6861,,,1
202395261,WebMD,,,2701 Northwest Vaughn Street,Portland,OR,97210,US,45.53748,-122.7078,,,3
202395262,Casa del Matador,,http://matadorrestaurants.com/east-portland,2424 E Burnside St,Portland,OR,97214,US,45.52264,-122.6409,,,1
202395263,Hudson Community Room,,,101 E 6th St,Vanccouver,WA,98660,USA,45.62565,-122.6716,,,2
202395264,Straight From New York Pizza,"Specialties\r\n\r\n-Authentic, hand tossed NY-style Pizza Since 1986\r\n-Thin crust\r\n-Pizza by the slice\r\n-Whole Pies made to order\r\n-Vegan pizza\r\n-Gluten-Free Pizza\r\n-Rotating Selection of Local Craft Beer\r\n-Growlers To-Go\r\n-Daily Specials\r\n\r\n\r\nHistory\r\n\r\nEstablished in 1986.\r\n\r\nFirst restaurant started in Salem, OR in 1986.  Now three restaurants in Salem and two in Portland, with our SE Belmont shop opening in June, 2011 and our W Burnside location opening July, 2013!!  Burnside shop (SFNY-West) features delivery to the entire West Side!",http://www.sfnypizza.com,3330 SE Belmont St,Portland,OR,97214,USA,45.51629,-122.6302,,971 279-5970,1
202395265,Upper Left Coffee Roasters,null,null,1204 SE Clay St,Portland,OR,97214,US,45.51136,-122.6534,null,null,1
202395266,The Living Room Theater,,,341 Northwest 10th Avenue,Portland,OR,97209,US,45.5256,-122.6812,,,2
202395267,Falcon Building,,,321 NW Glisan Ave,Portland,OR,97209,US,45.52706,-122.6741,,,5
202395273,Disclosed only to ticket holders,null,null,null,null,null,null,null,null,null,null,null,1
202395281,Inukai Boys & Girls Clubs,null,null,560 SE 3rd Avenue,Hillsboro,OR,97123,us,45.51655,-122.9858,null,null,1
202395282,XOXO Outpost,,http://outpostpdx.com,419 Northeast 10th Avenue,Portland,OR,97232,USA,45.5261,-122.6558,,,7
202395284,The Eliot Center,,,1226 SW Salmon Street,Portland,OR,97205,USA,45.51853,-122.686,,,3
202395285,Scout Beer Garden,,,3201 SW Moody Ave,Portland,Oregon,97239,US,45.50018,-122.6717,,,3
202395286,Pine Street Market,,http://www.pinestreetpdx.com/,126 SW 2nd St.,Portland,OR,97204,US,45.52146,-122.6723,,,3
202395287,Ruby Receptionists,,,805 Southwest Broadway #900,Portland,Oregon,97205,US,45.51843,-122.6805,,,3
202395288,Seattle Central College,,,,,,,,null,null,,,3
202395290,Ankeny Tap and Table,,http://www.ankenypdx.com/,2724 SE Ankeny St,Portland,OR,97214,US,45.52199,-122.6377,,,7
202395293,The Professional Collective,,http://www.hillsborochamberor.com,1400 NE 48th #200,Hillsboro,OR,97124,US,45.53555,-122.9328,AimeeS@hillchamber.org,503-726-2151,1
202395294,Catlin Gable School,,http://codevana.info,8825 SW Barnes Rd,Portland,Oregon,97225,Washington,45.5101,122.7673,codevaana@gmail.com,,1
202395295,Lucky Labrador Tap Room,,http://luckylab.com/north-tap-room/,1700 N Killingsworth St,Portland,OR,97217,United States,45.56253,-122.6851,,,10
202395296,Satellite Dream Pizza,Sister to the American Dream Pizza on 4620 NE Glisan St. The American Dream has been around for over 30 years and has opened another location in Sellwood called Satellite Dream Pizza. A quaint little pizza shop that serves cold beer and hot made to order pizza.,http://www.satellitedreampizza.com/,6116 SE Milwaukie Ave,Portland,OR,97202,USA,45.4783,-122.649,,503.548.4444,1
202395298,Bottle + Kitchen,,,50 Southwest Morrison Street,Portland,Oregon,97204,US,45.51737,-122.6733,,,1
202395299,"Portland Art Museum, 1219 SW Park Avenue, Portland, OR 97205",null,null,null,null,null,null,null,null,null,null,null,1
202395300,"K & L Gates, 1 SW Columbia Street, Suite 1900, Portland, OR",,,1 Southwest Columbia Street,Portland,OR,97258,US,45.51332,-122.6754,,,2
202395303,SoSa Corp,,,"510 SW 3rd Ave, Suite 400",Portland,OR,97204,USA,45.51935,-122.6747,,,1
202395304,Microsoft Pearl Office,,,1414 NW Northrup Street,Portland,OR,97209,United States,45.5311,-122.686,,,4
202395305,"Hilton Portland & Executive Tower Portland, OR",,,921 Southwest 6th Avenue,Portland,OR,97204,US,45.51755,-122.68,,,2
202395306,Momentum Studio,,,1028 Southeast Water Avenue,Portland,Oregon,97214,US,45.51532,-122.6655,,,1
202395307,Assembly Lounge Bar,This venue is on the second floor of Washington High school building. It's directly across Revolution Hall,,1300 SE  Stark St. Suite 213,Portland,OR,97213,US,45.51897,-122.6521,,,4
202395308,Vacasa,,,926 NW 13th Street,Portland,OR,97209,USA,45.52988,-122.6842,,,38
202395309,"BridgePort Brewery: 1313 NW Marshall St, Portland, OR",,,1313 Northwest Marshall Street,Portland,OR,97209,US,45.53097,-122.6852,,,2
202395310,Act-On Software Corporate Headquarters,,https://www.act-on.com,"121 SW Morrison St., Suite 1600",Portland,OR,97204,United States,45.51819,-122.6739,,,5
202395311,Central Office,,,1355 NW Everett St,Portland,OR,97211,United States,45.5252,-122.6847,,,2
202395312,Division Midway Alliance,"The Festival of Nations will celebrate the Division Midway district’s many cultures by showcasing local talent and tastes. The family-friendly event also will highlight burgeoning businesses, artisans and vendors in outer East Portland. \r\n            Local entertainers will perform music and dance from Africa to Asia to the Americas.  Kids will enjoy the clowns, face painting and balloons, among other treats.\r\n                The Taste of Nations tent will be filled with foods from around the world, created locally, including specialties from many different countries.  Come on by and shake off your week with people from around the world!",http://www.divisionmidway.com/,11721 SE Division Street,Portland,OR,97266,United States,45.50436,-122.5422,kem@divisionmidway.org,5038415201,1
